,role,skill,job_count,role_job_count,skill_demand_pct,requirement_level
2516,Business Intelligence Developer,ci/cd,1,14,7.142857142857142,Supporting
2517,Business Intelligence Developer,mongodb,1,14,7.142857142857142,Supporting
2518,Business Intelligence Developer,sql server reporting services,1,14,7.142857142857142,Supporting
2519,Business Intelligence Developer,scrum,1,14,7.142857142857142,Supporting
2520,Business Intelligence Developer,css,1,14,7.142857142857142,Supporting
2521,Business Intelligence Developer,kanban,1,14,7.142857142857142,Supporting
2522,Business Intelligence Developer,powershell,1,14,7.142857142857142,Supporting
2540,Business Intelligence Engineer,sql,5,5,100.0,Core
2541,Business Intelligence Engineer,etl,5,5,100.0,Core
2542,Business Intelligence Engineer,data visualization,4,5,80.0,Core
2543,Business Intelligence Engineer,python,3,5,60.0,Core
2544,Business Intelligence Engineer,tableau,3,5,60.0,Core
2545,Business Intelligence Engineer,power bi,2,5,40.0,Common
2546,Business Intelligence Engineer,oracle,2,5,40.0,Common
2547,Business Intelligence Engineer,dynamodb,2,5,40.0,Common
2548,Business Intelligence Engineer,r,2,5,40.0,Common
2549,Business Intelligence Engineer,leadership,2,5,40.0,Common
2550,Business Intelligence Engineer,matlab,2,5,40.0,Common
2551,Business Intelligence Engineer,communication,1,5,20.0,Common
2552,Business Intelligence Engineer,html,1,5,20.0,Common
2553,Business Intelligence Engineer,critical thinking,1,5,20.0,Common
2554,Business Intelligence Engineer,bootstrap,1,5,20.0,Common
2555,Business Intelligence Engineer,c,1,5,20.0,Common
2556,Business Intelligence Engineer,sql server reporting services,1,5,20.0,Common
2557,Business Intelligence Engineer,css,1,5,20.0,Common
2558,Business Intelligence Engineer,data warehousing,1,5,20.0,Common
2559,Business Intelligence Engineer,statistics,1,5,20.0,Common
2560,Business Intelligence Engineer,java,1,5,20.0,Common
2561,Business Intelligence Engineer,ruby,1,5,20.0,Common
2562,Business Intelligence Engineer,excel,1,5,20.0,Common
2563,Business Intelligence Engineer,microsoft azure,1,5,20.0,Common
2967,Cloud Architect,communication,16,23,69.56521739130434,Core
2968,Cloud Architect,collaboration,11,23,47.82608695652174,Common
2969,Cloud Architect,agile,8,23,34.78260869565217,Common
2970,Cloud Architect,sql,7,23,30.434782608695656,Common
2971,Cloud Architect,terraform,6,23,26.08695652173913,Common
2972,Cloud Architect,python,6,23,26.08695652173913,Common
2973,Cloud Architect,powershell,6,23,26.08695652173913,Common
2974,Cloud Architect,leadership,5,23,21.73913043478261,Common
2975,Cloud Architect,docker,5,23,21.73913043478261,Common
2976,Cloud Architect,windows,5,23,21.73913043478261,Common
2977,Cloud Architect,teamwork,5,23,21.73913043478261,Common
2978,Cloud Architect,kubernetes,4,23,17.391304347826086,Supporting
2979,Cloud Architect,ci/cd,4,23,17.391304347826086,Supporting
2980,Cloud Architect,shell scripting,3,23,13.043478260869565,Supporting
2981,Cloud Architect,go,3,23,13.043478260869565,Supporting
2982,Cloud Architect,design patterns,3,23,13.043478260869565,Supporting
2983,Cloud Architect,infrastructure as code,3,23,13.043478260869565,Supporting
2984,Cloud Architect,microservices,2,23,8.695652173913043,Supporting
2985,Cloud Architect,git,2,23,8.695652173913043,Supporting
2986,Cloud Architect,iot,2,23,8.695652173913043,Supporting
2987,Cloud Architect,encryption,2,23,8.695652173913043,Supporting
2988,Cloud Architect,model deployment,2,23,8.695652173913043,Supporting
2989,Cloud Architect,machine learning,2,23,8.695652173913043,Supporting
2990,Cloud Architect,c,2,23,8.695652173913043,Supporting
2991,Cloud Architect,microservices architecture,1,23,4.3478260869565215,Rare
2992,Cloud Architect,risk management,1,23,4.3478260869565215,Rare
2993,Cloud Architect,java,1,23,4.3478260869565215,Rare
2994,Cloud Architect,etl,1,23,4.3478260869565215,Rare
2995,Cloud Architect,critical thinking,1,23,4.3478260869565215,Rare
2996,Cloud Architect,linux,1,23,4.3478260869565215,Rare
2997,Cloud Architect,mlops,1,23,4.3478260869565215,Rare
2998,Cloud Architect,feature engineering,1,23,4.3478260869565215,Rare
2999,Cloud Architect,unix,1,23,4.3478260869565215,Rare
3000,Cloud Architect,scrum,1,23,4.3478260869565215,Rare
3001,Cloud Architect,tcp/ip,1,23,4.3478260869565215,Rare
3002,Cloud Architect,product management,1,23,4.3478260869565215,Rare
3003,Cloud Architect,vpn,1,23,4.3478260869565215,Rare
3004,Cloud Architect,javascript,1,23,4.3478260869565215,Rare
3005,Cloud Architect,next.js,1,23,4.3478260869565215,Rare
3006,Cloud Architect,dynamodb,1,23,4.3478260869565215,Rare
3007,Cloud Architect,node.js,1,23,4.3478260869565215,Rare
3008,Cloud Architect,react,1,23,4.3478260869565215,Rare
3009,Cloud Architect,graphql,1,23,4.3478260869565215,Rare
3010,Cloud Architect,data pipelines,1,23,4.3478260869565215,Rare
3011,Cloud Architect,databricks,1,23,4.3478260869565215,Rare
3012,Cloud Architect,scala,1,23,4.3478260869565215,Rare
3013,Cloud Architect,data warehousing,1,23,4.3478260869565215,Rare
3014,Cloud Architect,svn,1,23,4.3478260869565215,Rare
3015,Cloud Architect,asp.net,1,23,4.3478260869565215,Rare
3016,Cloud Architect,microsoft azure,1,23,4.3478260869565215,Rare
3017,Cloud Architect,project planning,1,23,4.3478260869565215,Rare
3018,Cloud Architect,system design,1,23,4.3478260869565215,Rare
3019,Cloud Architect,snowflake,1,23,4.3478260869565215,Rare
3020,Cloud Architect,mentoring,1,23,4.3478260869565215,Rare
3021,Cloud Architect,amazon web services,1,23,4.3478260869565215,Rare
3022,Cloud Architect,bash,1,23,4.3478260869565215,Rare
3023,Cloud Architect,ruby,1,23,4.3478260869565215,Rare
3231,Cloud Engineer,terraform,13,31,41.935483870967744,Common
3232,Cloud Engineer,communication,13,31,41.935483870967744,Common
3233,Cloud Engineer,python,13,31,41.935483870967744,Common
3234,Cloud Engineer,sql,9,31,29.03225806451613,Common
3235,Cloud Engineer,agile,9,31,29.03225806451613,Common
3236,Cloud Engineer,linux,8,31,25.806451612903224,Common
3237,Cloud Engineer,ci/cd,6,31,19.35483870967742,Supporting
3238,Cloud Engineer,java,6,31,19.35483870967742,Supporting
3239,Cloud Engineer,git,6,31,19.35483870967742,Supporting
3240,Cloud Engineer,infrastructure as code,5,31,16.129032258064516,Supporting
3241,Cloud Engineer,ansible,5,31,16.129032258064516,Supporting
3242,Cloud Engineer,kubernetes,5,31,16.129032258064516,Supporting
3243,Cloud Engineer,leadership,5,31,16.129032258064516,Supporting
3244,Cloud Engineer,collaboration,4,31,12.903225806451612,Supporting
3245,Cloud Engineer,bash,4,31,12.903225806451612,Supporting
3246,Cloud Engineer,powershell,4,31,12.903225806451612,Supporting
3247,Cloud Engineer,windows,4,31,12.903225806451612,Supporting
3248,Cloud Engineer,docker,3,31,9.67741935483871,Supporting
3249,Cloud Engineer,oracle,3,31,9.67741935483871,Supporting
3250,Cloud Engineer,jenkins,3,31,9.67741935483871,Supporting
3251,Cloud Engineer,c,3,31,9.67741935483871,Supporting
3252,Cloud Engineer,jira,3,31,9.67741935483871,Supporting
3253,Cloud Engineer,microsoft azure,3,31,9.67741935483871,Supporting
3254,Cloud Engineer,amazon web services,2,31,6.451612903225806,Supporting
3255,Cloud Engineer,go,2,31,6.451612903225806,Supporting
3256,Cloud Engineer,dns,2,31,6.451612903225806,Supporting
3257,Cloud Engineer,data pipelines,2,31,6.451612903225806,Supporting
3258,Cloud Engineer,unit testing,2,31,6.451612903225806,Supporting
3259,Cloud Engineer,postgresql,2,31,6.451612903225806,Supporting
3260,Cloud Engineer,system design,2,31,6.451612903225806,Supporting
3261,Cloud Engineer,tcp/ip,2,31,6.451612903225806,Supporting
3262,Cloud Engineer,scala,2,31,6.451612903225806,Supporting
3263,Cloud Engineer,etl,2,31,6.451612903225806,Supporting
3264,Cloud Engineer,shell scripting,2,31,6.451612903225806,Supporting
3265,Cloud Engineer,teamwork,1,31,3.225806451612903,Rare
3266,Cloud Engineer,gitlab ci/cd,1,31,3.225806451612903,Rare
3267,Cloud Engineer,gitlab,1,31,3.225806451612903,Rare
3268,Cloud Engineer,object-oriented programming,1,31,3.225806451612903,Rare
3269,Cloud Engineer,ruby,1,31,3.225806451612903,Rare
3270,Cloud Engineer,sap,1,31,3.225806451612903,Rare
3271,Cloud Engineer,risk management,1,31,3.225806451612903,Rare
3272,Cloud Engineer,prototyping,1,31,3.225806451612903,Rare
3273,Cloud Engineer,encryption,1,31,3.225806451612903,Rare
3274,Cloud Engineer,typescript,1,31,3.225806451612903,Rare
3275,Cloud Engineer,snowflake,1,31,3.225806451612903,Rare
3276,Cloud Engineer,junit,1,31,3.225806451612903,Rare
3277,Cloud Engineer,pytest,1,31,3.225806451612903,Rare
3278,Cloud Engineer,iot,1,31,3.225806451612903,Rare
3279,Cloud Engineer,bitbucket,1,31,3.225806451612903,Rare
3280,Cloud Engineer,critical thinking,1,31,3.225806451612903,Rare
3281,Cloud Engineer,data warehousing,1,31,3.225806451612903,Rare
3282,Cloud Engineer,kafka,1,31,3.225806451612903,Rare
3283,Cloud Engineer,apache,1,31,3.225806451612903,Rare
3284,Cloud Engineer,flink,1,31,3.225806451612903,Rare
3285,Cloud Engineer,apache spark,1,31,3.225806451612903,Rare
3286,Cloud Engineer,kotlin,1,31,3.225806451612903,Rare
3287,Cloud Engineer,flask,1,31,3.225806451612903,Rare
3288,Cloud Engineer,airflow,1,31,3.225806451612903,Rare
3289,Cloud Engineer,spring boot,1,31,3.225806451612903,Rare
3290,Cloud Engineer,scrum,1,31,3.225806451612903,Rare
3291,Cloud Engineer,test-driven development,1,31,3.225806451612903,Rare
3292,Cloud Engineer,kanban,1,31,3.225806451612903,Rare
3293,Cloud Engineer,tableau,1,31,3.225806451612903,Rare
3294,Cloud Engineer,power bi,1,31,3.225806451612903,Rare
3295,Cloud Engineer,firewalls,1,31,3.225806451612903,Rare
3296,Cloud Engineer,puppet,1,31,3.225806451612903,Rare
3297,Cloud Engineer,perl,1,31,3.225806451612903,Rare
3298,Cloud Engineer,salesforce,1,31,3.225806451612903,Rare
3299,Cloud Engineer,r,1,31,3.225806451612903,Rare
3300,Cloud Engineer,adaptability,1,31,3.225806451612903,Rare
3301,Cloud Engineer,javascript,1,31,3.225806451612903,Rare
3302,Cloud Engineer,cloudflare,1,31,3.225806451612903,Rare
3303,Cloud Engineer,google cloud platform,1,31,3.225806451612903,Rare
3304,Cloud Engineer,machine learning,1,31,3.225806451612903,Rare
3305,Cloud Engineer,artificial intelligence,1,31,3.225806451612903,Rare
3306,Cloud Engineer,ibm cloud,1,31,3.225806451612903,Rare
3307,Cloud Engineer,oracle cloud,1,31,3.225806451612903,Rare
3308,Cloud Engineer,microservices,1,31,3.225806451612903,Rare
3309,Cloud Engineer,less,1,31,3.225806451612903,Rare
3883,Cyber Security Analyst,communication,7,11,63.63636363636363,Core
3884,Cyber Security Analyst,siem,5,11,45.45454545454545,Common
3885,Cyber Security Analyst,firewalls,5,11,45.45454545454545,Common
3886,Cyber Security Analyst,collaboration,3,11,27.27272727272727,Common
3887,Cyber Security Analyst,linux,2,11,18.181818181818183,Supporting
3888,Cyber Security Analyst,encryption,1,11,9.090909090909092,Supporting
3889,Cyber Security Analyst,excel,1,11,9.090909090909092,Supporting
3890,Cyber Security Analyst,penetration testing,1,11,9.090909090909092,Supporting
3891,Cyber Security Analyst,python,1,11,9.090909090909092,Supporting
3892,Cyber Security Analyst,tcp/ip,1,11,9.090909090909092,Supporting
3893,Cyber Security Analyst,less,1,11,9.090909090909092,Supporting
3894,Cyber Security Analyst,red hat,1,11,9.090909090909092,Supporting
3895,Cyber Security Analyst,powershell,1,11,9.090909090909092,Supporting
3896,Cyber Security Analyst,windows,1,11,9.090909090909092,Supporting
3897,Cyber Security Analyst,risk management,1,11,9.090909090909092,Supporting
3971,Cyber Security Engineer,communication,9,22,40.909090909090914,Common
3972,Cyber Security Engineer,siem,7,22,31.818181818181817,Common
3973,Cyber Security Engineer,risk management,6,22,27.27272727272727,Common
3974,Cyber Security Engineer,vulnerability assessment,6,22,27.27272727272727,Common
3975,Cyber Security Engineer,windows,6,22,27.27272727272727,Common
3976,Cyber Security Engineer,linux,5,22,22.727272727272727,Common
3977,Cyber Security Engineer,penetration testing,4,22,18.181818181818183,Supporting
3978,Cyber Security Engineer,iot,3,22,13.636363636363635,Supporting
3979,Cyber Security Engineer,firewalls,3,22,13.636363636363635,Supporting
3980,Cyber Security Engineer,python,3,22,13.636363636363635,Supporting
3981,Cyber Security Engineer,bash,3,22,13.636363636363635,Supporting
3982,Cyber Security Engineer,unix,3,22,13.636363636363635,Supporting
3983,Cyber Security Engineer,powershell,3,22,13.636363636363635,Supporting
3984,Cyber Security Engineer,kubernetes,2,22,9.090909090909092,Supporting
3985,Cyber Security Engineer,network security,2,22,9.090909090909092,Supporting
3986,Cyber Security Engineer,c,2,22,9.090909090909092,Supporting
3987,Cyber Security Engineer,ansible,2,22,9.090909090909092,Supporting
3988,Cyber Security Engineer,owasp,2,22,9.090909090909092,Supporting
3989,Cyber Security Engineer,network administration,1,22,4.545454545454546,Rare
3990,Cyber Security Engineer,docker,1,22,4.545454545454546,Rare
3991,Cyber Security Engineer,encryption,1,22,4.545454545454546,Rare
3992,Cyber Security Engineer,html,1,22,4.545454545454546,Rare
3993,Cyber Security Engineer,sql,1,22,4.545454545454546,Rare
3994,Cyber Security Engineer,puppet,1,22,4.545454545454546,Rare
3995,Cyber Security Engineer,chef,1,22,4.545454545454546,Rare
3996,Cyber Security Engineer,sql server reporting services,1,22,4.545454545454546,Rare
3997,Cyber Security Engineer,asp.net,1,22,4.545454545454546,Rare
3998,Cyber Security Engineer,perl,1,22,4.545454545454546,Rare
3999,Cyber Security Engineer,go,1,22,4.545454545454546,Rare
4000,Cyber Security Engineer,microsoft azure,1,22,4.545454545454546,Rare
4001,Cyber Security Engineer,leadership,1,22,4.545454545454546,Rare
4002,Cyber Security Engineer,sap,1,22,4.545454545454546,Rare
4003,Cyber Security Engineer,mentoring,1,22,4.545454545454546,Rare
4004,Cyber Security Engineer,google cloud platform,1,22,4.545454545454546,Rare
4005,Cyber Security Engineer,tcp/ip,1,22,4.545454545454546,Rare
4006,Cyber Security Engineer,agile,1,22,4.545454545454546,Rare
4007,Cyber Security Engineer,ethical hacking,1,22,4.545454545454546,Rare
4008,Cyber Security Engineer,artificial intelligence,1,22,4.545454545454546,Rare
4009,Cyber Security Engineer,teamwork,1,22,4.545454545454546,Rare
4010,Cyber Security Engineer,shell scripting,1,22,4.545454545454546,Rare
4011,Cyber Security Engineer,collaboration,1,22,4.545454545454546,Rare
4012,Cyber Security Engineer,system design,1,22,4.545454545454546,Rare
4013,Cyber Security Engineer,r,1,22,4.545454545454546,Rare
4014,Cyber Security Engineer,excel,1,22,4.545454545454546,Rare
4015,Cyber Security Engineer,routing and switching,1,22,4.545454545454546,Rare
4016,Cyber Security Engineer,product management,1,22,4.545454545454546,Rare
4017,Cyber Security Engineer,vpn,1,22,4.545454545454546,Rare
4018,Cyber Security Engineer,pmp,1,22,4.545454545454546,Rare
4082,Cyber Security Specialist,communication,7,7,100.0,Core
4083,Cyber Security Specialist,network security,3,7,42.857142857142854,Common
4084,Cyber Security Specialist,firewalls,2,7,28.57142857142857,Common
4085,Cyber Security Specialist,siem,2,7,28.57142857142857,Common
4086,Cyber Security Specialist,teamwork,1,7,14.285714285714285,Supporting
4087,Cyber Security Specialist,statistics,1,7,14.285714285714285,Supporting
4088,Cyber Security Specialist,security auditing,1,7,14.285714285714285,Supporting
4089,Cyber Security Specialist,penetration testing,1,7,14.285714285714285,Supporting
4090,Cyber Security Specialist,python,1,7,14.285714285714285,Supporting
4091,Cyber Security Specialist,critical thinking,1,7,14.285714285714285,Supporting
4092,Cyber Security Specialist,leadership,1,7,14.285714285714285,Supporting
4093,Cyber Security Specialist,java,1,7,14.285714285714285,Supporting
4094,Cyber Security Specialist,rust,1,7,14.285714285714285,Supporting
4095,Cyber Security Specialist,iot,1,7,14.285714285714285,Supporting
4096,Cyber Security Specialist,iso 27001,1,7,14.285714285714285,Supporting
4097,Cyber Security Specialist,risk management,1,7,14.285714285714285,Supporting
4209,Cybersecurity Engineer,siem,3,7,42.857142857142854,Common
4210,Cybersecurity Engineer,python,3,7,42.857142857142854,Common
4211,Cybersecurity Engineer,leadership,3,7,42.857142857142854,Common
